492	윌스미스의 지니역은 응? - 오?!- 왘ᄏᄏ 의 느낌으로 신선하면서도 극의 재미를 살려주었고, 나오미스캇의 자스민을 주인공으로 더욱 부각시킨 이번 영화는 OST와 나오미의 열연이 다 살렸다. 목에 핏 줄 서며 4분가량 불렀던 speechless는 겨울왕국의 렛잇고 급이라 평가해도 과언이 아닌듯 - 아 ... 다 된 디즈니 맛집에 자파뿌리기.. 만 빼고...
493	광해쿤... 뇌절 야메로...
494	애니메이션보다 화려한 CG. 지니의 뛰어난 연기력과 진짜 예쁜 쟈스민. 약간은 아쉬운 알라딘이지만, 그래도 실사판이 이렇게 재밌기는 쉽지 않을 듯
495	뜨끈하고도 시원한 세계의 입문
496	인류가 수 세기에 걸쳐 쌓아온 거대한 기치 중 하나인 자유에 대한 처절한 갈망과 고찰.
497	테트리스?
498	사실 기대도 안했지만 이렇게까지 별로일줄 몰랐다. 러닝타임도 좀 짧은것 같고 CG도 약간 엉성한것 같고 설명도 많이 없어서 메인빌런의 카리스마도 많이 떨어졌고 등급도 15세라 베놈만의 매력도 없어졌다. 그나마 볼거라곤 베놈과 에디의 케미뿐...
499	이동진이는이거억까하더라
500	파랑이가 눈물을 흘릴 때 나도 덩달아 무장해제돼서 울었다. OST가 마지막 1점에 큰 기여함🙌🏻
501	뭘까 기억에 남는게 없다
502	용서는 죽여서하면 되는거지.. 용서가 될진 모르겠는데
503	상처를 안고 나아가는 이들에게 전하는 조용한 위로
504	시간의 연금술로 차원을 달리하는 놀란의 야심 - '닥터 스트레인지' 떠올리는 역주행 스펙터클 장관 영화 <테넷>은 시간의 흐름을 뒤집는 인버전을 통해 현재와 미래를 오가며 세상을 파괴하려는 세력에 맞서 싸우는 이야기를 그려낸 SF 첩보영화입니다. 이 영화엔 <메멘토><인터스텔라><인셉션><덩케르크> 등 내놓는 작품마다 최고의 찬사를 받으며 국내에도 고정팬을 확보하고 있는 크리스토퍼 놀란 감독
505	그래 스케일은쪽수가아니잖아
506	본편을 위한 속편정도...? 마지막 엔딩 크레딧의 영상은 그래도 제목을 이해시키기 좋았다. 개연성 부족에 클리셰 투성이었지만 3편은 기대된다.
507	영화를 보고 이렇게 오래 고민하고 결국 리뷰까지 찾아 읽은 영화는 딱 두 개인데 하나는 곡성, 하나는 기생충 그 이유는, 찝찝해서. 그리고 사람들의 생각이, 해석이 궁금해서. (애초에 찝찝하라고 만든 영화이고, 관객들의 그 의도된 찝찝함을 즐기는 영화라는 생각이 든다.) . 난 영화에 과도한 의미를 부여하는 걸 좋아하지 않는다. 영화는 그저 이야기를 보여줄 뿐, 받아들이는 건 관객의 몫이라 
508	요즘 영화 가격이 15000원이더라.. 그래서 더 화가남. 이 영화는 뭐 색다른게 별로 없다. 평이 왜이렇게 좋은지 이해가 안간다. 역시 영화는 누가 감독을 맡느냐에 따라 큰 차이가 있다. 12년전 개봉한 같은 시리즈물 프로메테우스보다 전체적으로 퀄이 너무 떨어진다. 영상미, 스토리, 설정, 화면화질,인물 등등 영화보고 나와서 이걸 작성하면서 알게됐는데 감독이 맨인더다크 감독. 어쩐지 점프스
509	“우린 늘 그래왔다. 저물어 가는 날에 몸부림치고 꺼져가는 빛에 분노하는 것은 누구나 죽음을 향하는 시간을 두려워하기에. 하지만 우린 늘 답을 찾아왔다. 그 시간을 초월하는 사랑을 했고, 그 시간을 초월하기 위해 역사를 남겼다.” 시간이 흐름과 함께 자연스레 잊혀졌던 우리의 꿈과 희망의 남은 불씨를 다시금 피우는 것은 곧 시간을 저항하려는 우리의 염원과도 같다. 그리고 그 불씨의 시작은 작지
510	히어로무비의 기념비적인 작품. 최고의 악역 조커의 탄생.
511	인생이란 앤디가 파내려간 굴, 빛도 들지 않는 그 막연한 깊이를 손으로 찬찬히 가늠하는 것.
512	인생은 아름답기도 괴롭기도 슬프기도 하지만 그럼에도 살아가는 우리들은 인생은 아름답다고 생각하며 살아가야하는거 같아
513	몰입이 안돼서 지루함
514	머라고 표현하기 힘든 영화 비슷한 내용으로 약간 베르나르베르베르의 파피용과 비슷하다고 생각하고 보면 조금이나마 도움이 될까 싶다. 마지막으로 꼭 한번은 봐야될 영화 인둣하다
515	와! 내가 니 아빠래! 와!? 나도 니 아빤데! 엥? 난 게이야!
516	큰 그림을 참 잘 그려내는 마블
517	Life is like a box of chocolates. You never know what you’re going to get I wish I could’ve been there with you You were
518	이자성과 정우성이 머머리 하나 두고 내꺼야 하고 싸우는 영화라니.
519	포스트 아포칼립스를 살아가는 여성들은 절대 약하지 않다
520	마지막 교훈도 좋지만 한번쯤 시간여행을 꿈꾸고, 그때 그 인연을, 그 순간을 다시 잡았으면 어땠을까 생각하게 만드는 귀여운 판타지까지 곁들여진 맛집
521	차사들의 과거 이야기와 김동욱 캐릭터의 재판이 교차되는 구성이 산만하다. 스펙터클도 처음 볼 때의 신선함이 없음. 그래도 돈은 벌 듯.
522	캡틴, 오 마이 캡틴. 현재를 즐기고, 현재를 사랑하고, 현재를 살아가자.
523	슬프지만 산뜻한 사랑 이야기 오랜만이었다. “모든 시작은 끝의 시작”이라 해도 시작을 하지 않을 수 없는 사랑. 그 사랑이 여물어 다시 저무는 과정을 사소한 것까지 포착하다니. 그래서 더 슬펐지만 그래서 더 좋았다. 아, 스다랑 카스미 연기 진짜 팔짝 뛸 만큼 좋았다.. 아무래도 얘네 연기 천재.. 07/22(2021)
524	2편의 몰락은 3편을 위한 추진력을 얻기 위해서였다! 하핫
525	잊지 않음으로써 더 아름다워지는 인생
526	오펜하이머는 러닝타임 통틀어 자기 자신에 대해 설명한 적이 없다
527	아쿠아 조커는 깊이가 없어도 너무 없었다... 그래도 시리즈 본연에 충실해서 좋다. p.s. 쿠키. 형 안 한다면서요?!
528	뻔한내용 가족 납치 전까지가 좋았음
529	어떠한 스포도 받고싶지 않아 귀닫고 눈을 가린채 영화 개봉을 기다렸다. 하지만, 그 사람의 인생을 공부하고 가야 재밌는 영화였다. 테넷과 인셉션과 같이 선 관람 후 해석의 맛을 기대했지만, 공부가 필요한 영화라는 점을 생각하면 높은 점수는 주기 어렵다..
530	빌런에 대한 새로운 관점이 새롭다. 뭐.. 소니사의 새로운 시리즈 탄생을 위한 억지스러운 면도 있지만 나름 악당을 주인공으로 한 새로운 코드는 나쁘지 않았고 액션 또한 대부분 만족스럽다.
531	이병헌 감독이 더 많은 코미디를 해주길!
532	원빈 사랑해요
533	러닝타임 내내 심장을 쪼으게 하더니 마지막엔 와 하고 그냥 넋을 놔버렸습니다 . 간만에 ‘ 영화 ‘ 한편 제대로 보고 왔네요 :)
534	유령의 섬뜩함도 극장의 으스스함도 담아내지 못했지만, 오직 좋은 음악과 에미 로썸의 미모로 살려낸 영화.
535	춥고 시린 열차는 뜨겁게 달린다
536	혹시 누가 내 인생도 이렇게 보고 있다면 고멘나사이
537	앞으로 이보다 더 좋은 마블 영화가 나올 수 있을까
538	'Queen' 이라는 치트키를 친 영화
539	왜 청불이지.. 너무보고싶어서 어른인척 하고 영화관에서 봤던 영화 윤계상의 연기에 깜짝놀라고 나왔습니다,,
540	역시 김한민. 이 좋은 소재, 훌륭한 배우들..
541	모든게 엄청난 보고나서도 가슴뛰는영화
542	충격적이었던 시리즈최고작이자 마지막 작품
543	정돈되지 않은 정동을 지닌 정도를 벗어난 작당들이 주도하는 잣대 없는 잡담
544	일상의 나날을 보여줄때는 내러티브와 대사는 살아 움직여야 한다고 생각한다. 반복적인 일상을 한참동안 지루하게 보여준 후, 감독이 전하고자 하는 따뜻한 메시지를 전달하는데...지나치게 이상향적인 공간에서 이루어지는 그것이 나에게는 그닥 와닿지 않는다.
545	아무것도 모르고 기대 안하고 보니 재밌다. 황정민 위인전인데 재밌다니.... 역시 난 한국인이야
546	순수한 킬러 레옹
547	거대한 꿈이래봤자 결국은 작은인간
548	베놈의 '인싸 극장'
549	시계탑 장면은 몇년이 지나도 잊지 못 할 장면. 마지막에 다시 돌아오는 장면도 인상 깊었다. 다른 모든 단점들을 없앨만큼.
550	여러분 도박이 이렇게 위험한겁니다
551	설명하고자 하는게 너무나 넘쳐흘러 지치게 만듦. 그럼에도 좋음
552	20세기의 영웅, 21세기를 버티긴 버거워 보인다.
553	장르노보다 아름답고 리암니슨보다 차갑다.
554	영화고 드라마고 되도안한 사투리 좀 그만 할 수 없나
555	연출은 좋았지만 박종철이 '왜' 고문당했는지 안 다뤄져서 아쉬웠다.
556	돈은 이렇게 써야 한다. 한 생명을 구하는 것은 세상을 구한 것이다.
557	다 된 영화에 유노윤호 뿌리기
558	- 기대야 아예 안했지만 이렇게 재미없을줄 몰랐다. 보는내내 너무 심한거 아니냐.. 중얼거렸다. - 베네딕트 컴버배치 잘생긴척 그만하고요 틸다 스윈튼 신비로운척 그만하세요. 매즈 미켈슨은 할리우드 악역 찍을거면 007 같은거나 해주세요 이렇게 구리디 구린거 말고. 이 영화에서 연기 제일 잘한 사람은 레이첼 맥아담스인것 같아 진짜. 당신이 캣우먼 했어야돼.
559	현실을 더욱 현실적으로 만들기 위한 영화
560	이런걸 3d영화관으로 볼수있어 감사합니다
561	전두환 진짜 처맞을래?
562	다크나이트에 가려 박한 평(?)을 넘지 못하고 있지만 사실 놀란이 하려했던 건 여기 다 담겨있는 것 같다.
563	한 시대, 한 세상이 저무는 일에 대하여. 그리고 저마다의 인생의 흐름에 대하여. 삶의 축약본 같은 영화. 인생을 담는 테마로 영화만한 것이 없지. 삶은 더이상 돌아갈 수 없는 순간들을 만들어가는 일과도 같다. 삶의 어느 순간도 필름 잘라내듯 도려낼 수 없는 것. 다 내 모든 삶의 시기들이었다. 그 모든 순간들이 합쳐져 내 삶이 되고 영화가 된다. 사람들의 희로애락을 담은 공간에서의 많은 이
564	액션도 영화의 일부기때문에 반점 추가했다.
565	다음편을 위한 백그라운딩?
566	재밌게 봤다. 그들의 신념이 생긴부분을 조금만 더 다뤄줬으면 좋았을 듯.
567	후반부로 갈수록 라미가 프레디로 보인다 미쳤어 영화 노래 비주얼 말해서 뭐해
568	나는 가오나시가 아니었을까...
569	역시 어벤져스는 생각하면 할수록, 알면 알수록 재미있다. 그런데 볼때는 그렇게 재미있진... -_-
570	아쿠마 데스까아? 와따시와 아쿠마데~스
571	유튭에서 인생은 초콜릿 상자와도 같다는 말을 보고 미뤄왔던 포레스트 검프를 봤다. 명작의 반열에 들만한 다양한 요소들이나 장치가 많지만 그걸 떠나서 94년에 개봉한 영화가 22년도에도 전혀 촌스럽다거나 진부한 느낌이 없었다. 포레스트 검프는 Dork였지만 그거 해내온 일들은 전혀 일반적이지 않았다. 오히려 뛰어났지.. 결단 혹은 업적보다 부러운 것은 3년을 뛰어다녀도 닳지않는 포레스트 검프의
572	왜 4.5인지 다시봤는데도 멍재밌네. 오락영화면 오락영화로써 역할을 다하면 그만이다. 2시간 증발. 머리싸움하는거보니까 "알파고 망치로 깨부시면 이기는거아니냐" "그건 너도 마찬가지 아니냐" 가 생각났다. 하지만 총을 들 때 까지 설득력 있었기 때문에 오케이. 강동원 너무 멋있는데. 사기 캐릭터네 정말..
573	자 이제 누가 진짜 괴물이지?
574	메가 히트 게임 IP를 기반으로 영화로 만듦에 있어 가장 쉬운 길을 택하면서 전반적으로 단조롭고 밋밋하게 느껴지지만, 제게는 그냥 애초에 목표치를 낮게 잡아 놓고 딱 그정도만 한 뒤에 인기 원작의 등에 업혀 쉽게 가는 작품인지라 딱히 별 생각 없이 화려한 색감과 귀여운 그림으로 잘 구현한 세계를 보는 것만으로 나름 만족스러웠습니다. 딱히 걸리는 장면 없이 움직임을 매끄럽게 만들고 무지개 로드
575	귀여운 동물세상
576	My beloved raccoon. 언제나 주인공은 너였어 네가 몰랐을 뿐
577	유아인 체포 되기 전 까지는 이걸 류승완 감독이 만들었단 생각 못할 정도로 푹 빠져있었지만 마지막 장면에서 뜬금없는 체포씬이 쫌 아쉬웠던 것 같다
578	유해진도 주연 가능
579	소재를 재밌게 풀어나가는 힘과 스칼렛 요한슨!
580	이래저래 본 마블 영화가 열 편이 넘어가니 점점 보는 재미가 더해간다. 특히 캡틴마블에서는 다른 영화와의 연관성이 두드러져서 반가운 인물들도 꽤 등장하고, 닉 퓨리의 젊은 시절이나 캡틴마블과의 인연에 대한 얘기도 나온다. 젊은 닉 퓨리를 바로 못알아본 건 함정ᅲ (이름 듣고 알았음ᄏᄏ) 어벤져스4 기대된당💕 (2019.03.10.) ⠀⠀⠀⠀ - I have nothing to prove to
581	언제나 들으면 신나는 bgm과 레트로 모험
582	유일하지 않지만 독보적인 액션 히어로 영화
583	독자성과 의무감 사이에서 보는 재미.
584	원작과는 완전히 다른 영화.
585	기대가 커서 그런가 아쉬움이 남는다 히스레저의 조커가 궁금하다
586	삶의 교과서 울림 새벽 같은 영화
587	찢어진 가족을 다시 묶은 괴물, 골뱅이, 그리고 에이전트 옐로우 . . . . . 초등학생 때 처음 괴물을 봤는데, 너무 현실 같아서 ‘진짜 저런 괴물이 나타나면 어떻게 해야 하지?' 진지하게 고민했던 기억이 난다. 소주병에 불을 붙이는 건 뭔가 있어 보였지만, 익숙하지 않았고 대신 게임에서 친숙했던 활이 떠올랐다. 그래서 문구점에서 6,000원짜리 주몽 활을 사 와서 집에서 맨날 연습했었다
588	미루고 미뤘던 영화인데 영화관에서 봤으면... 하고 아쉬움이 남는다 우주에대한 경이로움의 끝판왕 유레카 같이 급넘어가는 부분은 별로였지만 전체적으로 보면 여운이 길다 역시 보길 잘했다ᅲ
589	킹스맨은 재밌어요요요
590	처음부터 끝까지 악을 쓰는 영화
591	샘 레이미 감 주워~
592	이제는 톰형을 놓아줄때가 온게 아닐까.. 6편이란 시리즈를 이끈 그는 이번편에서 건재함을 보여주는데 그게 이번 편의 피로를 이끌기도 한다. 분명 액션은 역대급인데 미션임파서블 특유의 캐릭의 팀웍은 보기 힘들다.. 에단헌트만의 고군분투일뿐 이제는 톰형을 놓아줄때가 되지않았나싶다. 캐릭들의 매력에 대해 아쉬움이 남는다.
593	아직까지도 주기적으로 다시 본다
594	광해 과대해석아닌감
595	영화 시작(소)~~~~~~~~~~~~~~~끝(름)
596	이야기의 플롯이 아이언맨3랑 살짝 비슷하네요. 마블의 스토리 전개와 3D그래픽 그리고 연출력은 정말 흉내도 못낼 경지에 오른듯!!
597	사랑하는 올라프, 조금 속상하지만 어른이 되고 보니 이해 못 할 일이 더 많더라. 그래도 괜찮을 거야. 넌 '아무것도 이해는 안 되지만 내가 뭘 하면 되냐고 묻는 마음'이 뭔지 이미 아는 눈사람인걸.
598	내러티브 보자고 보는 영화는 아니니까요 그죠??
599	장애를 가진 아이 부모의 고충이 이해되는 영화.
600	콜린퍼스!!
601	‘대충 이런 얘기이지 않을까?’ 하고 보긴 했는데... 너무나 그런 얘기여서, 심지어 거기서 단 한 발짝도 벗어나지 않아서 다소 실망스러웠다. 다양성만을 강조하느라 정작 스토리의 다양성은 잃어버린 듯한 픽사와 디즈니 ᅲᅲ 최근 몇 년 사이의 작품들은 정말 <소울>을 제외하면 평이하기가 이를 데 없다. 부분적인 상상력과 표현력은 여전히 뛰어나지만 이야기 자체는 너무 성기고 편의적이다... 이제
602	마동석의 화끈한 주먹 이거 하나로 별점4
603	롯시 시사회에서 봄. 송강호 연기 하드캐리ᅲᅲ 유해진은 역할이 너무 진부해서 그런지 연기도 진부하게만 보였다ᅲᅲ 노래부르던 재식이 못잊어 흑흑 속으로 전두환 욕을 욕을 쌍욕을 하면서 봤다.
604	제발 숨 막혀, 감독의 인형이 되긴 난 싫어
605	출근시간 지하철에 빽빽히 들어차있는 사람들의 모습 ... 사람이 많고 정신없다...그래도 이만큼의 히어로들을 이렇게 정리해낼줄이야 ...!
606	꽤 그럴듯한 틀을 잡아놓고 공포와 B급 그 사이로 유유히 도망간다
607	여기 보세요 찰칵!
608	재밌는 건 그냥 보는거야!
609	6,000만큼 사랑해.
610	이게 바로 뒤통수치기란 거지
611	명예는 눈에 보이지 않는 것. 22.08.15 감사합니다. 그렇게 지켜진 곳. 24.08.22 감사합니다.
612	초반에 일본식 사무라이풍의 액션은 좀 뻔했지만 , 전반적으로 감각있는 액션 연출과 키아누 리브스 형님의 액션은 여전히 살아있다. 런닝타임만 타이트하게 줄였다면 최고였을듯!
613	선과악의 분명한 표현. 악을 물리치는 시원한 감동. 거기에 재미 까지! 오랜만에 진짜 재밌는 영화였다.
614	판타지 요소가 깨긴하나 연출방식이 몰입도를 높여준다
615	지 나쁜 걸 모르고 나빠질 수 있는 환경에 사는 인간의 멘탈은 열권 뚫고 안드로메다까지 간다
616	앤드류의 스파이더맨을 좋아하지않지만.... 봐야지
617	돌돔 매운탕이라고 아는가? 그냥 돌돔을 국에 넣어 끓이는 것이다. 하지만 누가 돌돔을 매운탕으로 해먹겠나 이 영화를 본 내 마음이 그러하다. 하 그럼에도 토비와 가필드를 보는데 왜 마음이 이리도 뭉클해지는지..ᅮ
618	한국판 오션스 일레븐. 초호화 캐스팅으로 떡칠했단 공통점은 있지만 스토리의 무게감에서 차이가 있다.
619	"A woman's heart is a deep ocean of secrets."
620	재미와 감동, 짜릿함 모두 이 안에 있었다. 약간의 서사가 늘어지는 부분도 없잖아 있지만 그정도 쯤이야... 다만 우리는 언제부터인가 히어로들의 고난과 고통을 바라보며 카타르시스를 느끼는 일종의 ‘선행 포르노’를 보고 싶은게 아닐까 생각해본다.
621	영화의 제목이 왜 트로이죠? 아킬레스여야 할듯. 브래드 피트의 미친 남성미로 모든걸 다 해먹는다
622	나쁘지 않은 출발... 기생충이 아닌 동반자여~ 이제 막 시작되었을 뿐, 베놈의 얘기가 이걸로 끝나기엔 너무너무 아쉬우므로 후속작을 기대함! 만국의 수지는 예쁘고, imax 조조 관람은 진리다.
623	"The ones that love us never really leave us. And you can always find them..in here. 사랑하는 사람에겐 이별이 없어. 늘 곁에 살아있지,여기(너의 마음 속)에." (2회차 관람. 5회차까지 도전)
624	매끈한 전체관람가로 뽑아낸 뉴 프랜차이즈.
625	힙스가르드
626	반........ 전작의 반토막
627	캐스팅에 비해 스토리가 아쉬움..
628	겉멋으로 가득한 다른 의미로 지옥같은 텍스트 속에서 살아남으려 애쓰는 배우들의 서바이벌 대잔치 하지만 초호화 캐스팅에도 불구 보고 싶은 구탱이형님만 선명하게 아른거린다...ᅲ
629	정답이 정해진 머나먼 여정에 나를 질질 끌고 가는 방식 또한 산만하고 요란법석하며 상투적이다.
630	황정민이 중심을 잡고 강동원이 춤 춘 영화
631	웃겨야할 장면은 웃겼지만 슬퍼야할 장면에서는 슬프지 않았다 그리고 안소희의 연기는... 그래도 이쁘니까..
632	팽이가 돌든 안 돌든 상관없다
633	블랙 위도우라는 캐릭터의 애매한 마무리
634	대부 시리즈는 최고의 명작- 마지막 딸을 잃고 절규하던 알파치노 연기가 아직도 기억에 남는다
635	오리엔탈리즘으로 가득찬영화를 동양인이 물고빨게하는 영상미.
636	그림자에 햇살이 드리우걸랑 말해주오 누가 보지 않는 것에도 습관이 깃들고 행복이 배어나올 수 있다고 그림자에 그림자가 겹치거든 애써 침묵하며 서로의 그림자를 밟아줄 수 있기를
637	아름다움의 반대말은 슬프지 않다가 아니다. 그러니까 인생은 아름답다 근데 아름답다고 했지 슬프지 않다고는 안했다
638	가족의 추락, 인간 존재의 추락, 진실의 추락 모든 추락을 해부하는 영화.
639	박태수의 역사강의가 아니라 한강식의 역사강의에서 그쳤으면 하는 아쉬움
640	겟 아웃급 충격적인 영화
641	포스터만 봤는데 결말이 보였다
642	영화 제목이 단순해 보이지만 이보다 더 걸맞은 제목은 없다.
643	하정우와 오달수의 연기는 무난하고, 오히려 배두나가 빛나는데?
644	웹툰보다 울고 영화보고 또 울고
645	정우성 잘 생겼다 한효주 이쁘다
646	왠지 황정민의 연기가 머릿속에 그려진다.
647	따뜻해지는 영화..
648	형 진짜 그만해..
649	따뜻한 블랙코미디와 차가운 휴머니티.
650	아이들이 어른이 되어가는 과정이 어른인 내가 아직 어른이 못되었나보다
651	‘희망’은 항상 옳다.
652	원작과 다른 노선에 반발을 염려한 치트키. 배역 외 연기에서도 시종일관 업혀다닌 차태현.
653	유해진의, 유해진을 위한, 유해진에 의한 영화.
654	능력이 너무 보잘 것 없어서 실망했는데 마지막에 하나같이 각자 힘이 강하다는 게 보여져서,, 누가 죽기 전에 실력 발휘 좀 하지,,아쉬움 한 명 한 명을 골고루 보여줘서 누구 한 명에게 빠지기 어려웠지만 전체적으로 무난~
655	볼때마다 나를 고취시키는 대사들. 내 인생 최고의 영화
656	아프리카가 이렇게 힙한 나라였다니
657	어스파2 나만 재밌나.. 캐스팅도 너무 좋고 스토리적 허점이 있지만 다른 스파이디 영화에 비교해서 그웬피터 서사 비중이 큰점이 가장 좋아요
658	쉽게 떠먹여주는 아주 쉬운 과학이야기와 휘몰아치는 정치이야기... 이 영화가 과학영화가 아닌 정치시대극인 이유
659	현실과 꿈의 모호한 경계에 대한 깊은 고찰.
660	정말 짤없는 빌런
661	전작이 주는 철학적 의문은 배제한 채 시리즈의 깊이를 더하면서 다음을 준비하는 듯한 느낌
662	밈연속발생영화
663	2편의 법칙치고는 뭐.
664	이런배우들 다시 뭉칠수 있을까
665	거대한 스케일을 통해서 본 느낌은 참 새로웠다. 그리고 마지막위기순간에 주인공이죽지않은것에대해 기뻐하는사람들을보며 생명의소중함을 느꼈다
666	항상 이 표정이야
667	다 주고 싶은 할머니의 마음, 그 할머니의 양분을 받아 조금씩 자라는 미나리들ᅠ ᅠ 어쩌면 '미나리'는 이민가족뿐 아니라 여기 저기 저마다의 낯선 곳에서 잘 자라고 있는 우리 아닐까? 폴이 주일마다 십자가를 끌고 가며 십자가가 있는 곳이 자신의 교회라고 하는 말에 아 저 사람도..! 라는 생각이 들었다. 어디에서 자라는지가 뭐가 중요해! 우린 잘 자라고 있는데, "미나리는 어디서든 잘 자라"
668	극장에서 유아들까지 얼음이 되어 보는 영화..내 평생 애들이 그렇게 많은데 조용히 영화를 본 건 처음
669	가족들이랑 재미있게 봤다! 장첸도 강해상도 각자의 광기가 있어서 독보적. 마석도처럼 살면 어떤 기분일까. 두려울게 없는 기분이란.. 23.01.07
670	진정한 킹은 우리들
671	재밌게 보긴 했지만 두 번 보고싶진 않다
672	찰진 마동석 @나폴리 국제공항 - 2017.06.11
673	일관적인 최동훈감독표 액션이 어떻게 천만이 넘었다 싶지만서도, 근대배경의 첫 천만영화라는 뉴스기사가 마음을 아프게한다. 영화의 내용보다 본질이 우리기억에 남았으면 한다.
674	재미는 있는데 엘사와 안나의 사랑?ᄃᄃ
675	상남자의영화 그게끝
676	현 대한민국에서 만들 수 있는 유일한 판타지 영화. 현실에서도 같은 결말을 맺을 수 있기를
677	먹먹하고 생각이 많아진다 많아지지만 영화로는..모르겠다.
678	애는 썼지만, 촌스럽다. 모든걸 가지려다 모든걸 놓쳐버린 영화.
679	6점 = 5(1,1,1,1,1) + 1(시작점) "스스로의 객관성"을 위해 "주관적 평가기준"하에서 평가합니다. 비전문가의 개인적 평가이므로 취향을 가장 크게 두었습니다. 평가기준(10점중 9점평가) : 취향3, 작품성2, 오락성2, 몰입(연출,연기)1, 그외(미술,음악..등)1
680	마블 세계관이라면 어땠을까 하는 생각을 했다. 스타크에 대한 복수로 미친 과학자가 재난을 일으키고 시민들은 고통스러워하며 영웅을 기다리고 세상을 구해야한다는 책임감이 삶의 최고의 고민인 영웅들이 나타나 시민들을 구하는 그런 상황을. 하지만 우리의 현실에는 어벤져스가 없다. 세상을 구해야한다는 거대한 책임감을 지닌 이를 지켜보는 것보다, 나도 살고싶지만 더 위급한 사람이 우선이라며 어쩔수 없이
681	찰지게 감아주는 거미줄같은 서사
682	2를 위한 예고편 이라고 생각한다 (제발!!!!😂)
683	해피엔딩이라 고맙다. 슬픈 판타지.
684	내가 딱 좋아하는 스타일 재미 유쾌함 감동 모두 잡았다 사회적 메세지가 약해서 그냥 4.5
685	불쾌한 망상적 불행 포르노. 기능적으로 말끔하고 영화적 표현력에 충실한 것이 더 짜증난다. 도대체 왜 이따위 과장적이고 신파적인 블랙코미디에 찬사를 보내는지 나는 이해할 수 없다.
686	일곱살의 내가 되어 빠짐없이 기억하는 그 동화가 현실처럼 눈에 그려졌다. 남들은 고리타분한 이야기의 재생산이라 말할지라도 나는 충분히 감동했고 행복했다.
687	아직은 먹을만한 사골국. 근데 감칠맛이 좀 떨어졌다. 조미료를 바꿨나?
688	캡틴은 영원하다.
689	인생의 행복이 무언지..그 행복의 아름다움은 무언지 ..자꾸 자꾸 생각하게 된다.
690	컨셉은 대폭발, 과정은 흔들흔들, CG는 화끈화끈. 명절 특선 오락 영화의 고속도로.
691	전지현 이정재 하정우 별 3개 최동훈 감독님까지 별 반개 더 하자. 당시 의복보는 재미가 쏠쏠. 완전 취향저격! 정재님 볼록 나온듯한 배 (CG인가) 마지막서비스감사함. 갓지현♥️
692	#TeamIronMan
693	캐러비안의 해적 시리즈 중 최고
694	아쉬워 아쉬워 전편보다 확실히 아쉬워
695	정말 교회학살씬과 불꽃놀이씬은 두고두고 기억날것같다 그리고 콜린퍼스의 역대급 수트핏도
696	내가 쉰들러였으면 이렇게 못 했다
697	'불가능은 없다'를 다시금 보여주는 톰 크루즈의 위대함. 전작의 향수를 은은히 자극하면서도 전작을 한참 뛰어넘는 시청각적 기량에 심히 압도되고, '매버릭'을 위시한 배역들의 매력과 배우들의 열연에 깊이 매료된다. 액션 블록버스터 불후의 명작이라는 데 이의 없다. [2025. 9. 11.]
698	아직 어렵지만 먹먹해지는 마음은 어쩔 수 없구나
699	나도 이제 컸나보다
700	역사적 사실과 극적요소 사이에서 줄다리기 하다 애매뽀짝해진 느낌
701	이거 광적으로 좋아하는 애들 야동기록 조사들어가야됨 영화자체는 세세한 디테일이 맘에듬
702	인터스텔라, 1917을 떠올리게 하는 환상적인 초반의 스퍼트, 거기에 음악이 합쳐져서 어느새 눈물이...
703	노형cgv에서 혼자 ᄏᄏᄏᄏ ᄏᄏ
704	300에서 보고싶었던 결사항전. 처절한 백병전이 일품
705	개봉해줘서 고맙다. 하지만 한번 보고 이해하지 못하는 영화는 관객이 나쁜걸까 감독이 나쁜걸까. 놀란류의 영화는 다 그렇지만 극장에서 보고나면 찝찝하고, 집에와서 해석을 찾아봐야 한다. 이번꺼는 유독 심했다.
706	인간의 결함과 가능성을 신의 시점에서 바라보기 영웅들과 떠나는 세계사 여행은 덤
707	Get busy living, or get busy dying. The Shawshank Redemption 1994
708	진짜 조커 다시보고싶다
709	진한 서부극의 향기. 사실 상업자본으로 자기가 만들고픈대로 만드는게 참 어려울텐데... 나는 군도에서 다찌마와리의 그림자를 보았다. 조연들의 개성을 제각기 살리지 못해 아쉬움.
710	강요하지 않는 시선으로 조심스럽고도 예리하게 그때의 사회를 표방하는 영화. 양 10마리를 이끄는 훌륭한 목자도 배고파 울부짖는 늑대들 앞에서 양 10마리를 다 지키기는 어려울 터이니.
711	코미디의 정체성을 잃지 않아 꽤 유쾌하게 봄.
712	완다 당신 너무 멋져 닥터스트레인지는 인간적이어서 짠함
713	닿을 수 없는 거대한 행복보다, 코 앞에 있는 일상의 소중함을 위하여
714	배우들의 연기력이 뛰어난 영화
715	23년3월1일
716	왜 사냐 물으면 그냥 리버풀 보려고 산다 해야지
717	나쁘지 않지만 나쁘고 나쁘지만 나쁘지 않았던 영화
718	재미있지만...뭔가
719	아이들과보았는데 스토리도탄탄하고 그래픽이 와우!
720	다시 와줘서 고맙다 친구들. 마지막 침묵의 시간을 잘 지켜준 동료 관객님들께 감사 ᄒᄒ
721	아버지세대, 가부장제에서 '가장'이라는 역할에 충실했던 한 인생이야기로는 눈물 흘리며 봐줬지만, 현실은 그렇지만은 않다는게 문제...
722	톰크루즈 형님 너무 멋있어요
